region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
L_V3B_ROI,17726.8085582485,17466.988487363,17104.6974381673,17620.5400248879,18945.8110557236,20997.9561115366,22897.5760667195,23894.7324523499,23436.9082195514,22172.5794746892,20914.0335752313,20272.3565244971,20079.90259088,19787.5909305547,18661.1943303298
L_LO1_ROI,18358.0477319635,18357.3384702919,18350.8545644241,19158.3566131259,20522.1509240175,22301.3557686316,23717.3591460737,24399.0235268756,23951.5429654664,22687.8984781696,21655.6354149412,21059.9505855903,20725.1955276907,20515.4852435832,20002.4110908532
L_LO2_ROI,19129.6472876683,18935.0000892921,18543.616427522,18869.7422713497,20131.3412614515,21879.2240079251,23556.935827311,24533.5743392081,23784.3376253237,22531.4870583795,21929.065135588,21604.3720480085,21374.9727472661,21172.5710345571,20450.7386340389
L_PIT_ROI,19183.0444148407,19292.0097615604,18918.8600768642,19197.3566091958,20252.7662374472,21805.1149973412,23352.8294061623,24175.7457372318,23419.6597919763,22371.9710561814,21778.8939759177,21435.6439093298,21361.4610314619,21225.3315820472,20507.9869039497
L_MT_ROI,19142.237648262,18794.734099332,18069.4596394066,18145.9046449265,19291.6759561701,20967.9251669794,22518.1873290369,23538.9295637476,22453.1517977418,21386.7108272549,21173.1279093924,21027.1925330708,20962.8041524909,20692.4585683903,19972.3342986821
L_A1_ROI,17714.6513102168,18153.7445481489,18069.589006853,18672.7119202257,19793.2802765504,20817.396046534,21697.0338043361,21999.713605449,21605.9938668536,20435.1020776964,19223.6961431678,18344.2641403035,18164.92069308,18771.7450884402,18527.8317979171
L_PSL_ROI,18349.912787014,18291.3021096548,18186.0047942571,18611.8146824908,19771.1998354475,21366.9277874858,22591.0643785787,23316.6159263969,22763.2571530831,21813.0889077563,21088.7303645485,20649.1086292374,20459.0554081508,20392.948423546,19916.2345645932
L_SFL_ROI,17355.7788711696,17093.2101426718,16761.5139309955,16938.4544417086,17468.8747599177,18232.449887156,18919.2235691936,19164.6953764716,18944.7192206854,18607.8165968969,18257.1172503841,17969.6567601031,17783.4534185709,17697.4007545561,17353.1614075741
L_PCV_ROI,17588.1222709685,17567.630265556,17818.0788949194,18489.0966583203,19464.94784544,20439.0666988636,21199.4774339972,21697.5718894574,21335.044340295,20771.4910719804,20250.3380104808,19858.6535055352,19767.2770068,19624.5938148513,19060.5023997104
L_STV_ROI,18398.035911938,18217.9080079352,17854.5321174218,18446.2434282088,19896.5691027188,21641.5167559037,22854.564773288,23512.5005028315,22908.3097789589,21905.6279364233,21391.2728466226,21062.9426057223,20963.9294730778,20918.6671510924,20364.2763779559
