0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
4.1173 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.1173 	EXP 	experience sampling probe
4.1345 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.1345 	EXP 	experience sampling probe
4.1509 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.1509 	EXP 	experience sampling probe
4.1676 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.1676 	EXP 	experience sampling probe
4.1844 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.1844 	EXP 	experience sampling probe
4.2007 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.2007 	EXP 	experience sampling probe
4.2176 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.2176 	EXP 	experience sampling probe
4.2345 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.2345 	EXP 	experience sampling probe
4.2509 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.2509 	EXP 	experience sampling probe
4.2679 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.2679 	EXP 	experience sampling probe
4.2843 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.2843 	EXP 	experience sampling probe
4.3010 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.3010 	EXP 	experience sampling probe
4.3176 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.3176 	EXP 	experience sampling probe
4.3343 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.3343 	EXP 	experience sampling probe
4.3510 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.3510 	EXP 	experience sampling probe
4.3676 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.3676 	EXP 	experience sampling probe
4.3844 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.3844 	EXP 	experience sampling probe
4.3964 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.3964 	EXP 	experience sampling probe
4.4084 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.4084 	EXP 	experience sampling probe
4.4204 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.4204 	EXP 	experience sampling probe
4.4371 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.4371 	EXP 	experience sampling probe
4.4537 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.4537 	EXP 	experience sampling probe
4.4705 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.4705 	EXP 	experience sampling probe
4.4870 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.4870 	EXP 	experience sampling probe
4.5037 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.5037 	EXP 	experience sampling probe
4.5204 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.5204 	EXP 	experience sampling probe
4.5371 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.5371 	EXP 	experience sampling probe
4.5538 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.5538 	EXP 	experience sampling probe
4.5705 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.5705 	EXP 	experience sampling probe
4.5869 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.5869 	EXP 	experience sampling probe
4.6037 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.6037 	EXP 	experience sampling probe
4.6204 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.6204 	EXP 	experience sampling probe
4.6369 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.6369 	EXP 	experience sampling probe
4.6537 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.6537 	EXP 	experience sampling probe
4.6702 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.6702 	EXP 	experience sampling probe
4.6870 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.6870 	EXP 	experience sampling probe
4.7037 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.7037 	EXP 	experience sampling probe
4.7203 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.7203 	EXP 	experience sampling probe
4.7370 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.7370 	EXP 	experience sampling probe
4.7536 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.7536 	EXP 	experience sampling probe
4.7704 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.7704 	EXP 	experience sampling probe
4.7870 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.7870 	EXP 	experience sampling probe
4.8037 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.8037 	EXP 	experience sampling probe
4.8203 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.8203 	EXP 	experience sampling probe
4.8369 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.8369 	EXP 	experience sampling probe
4.8537 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.8537 	EXP 	experience sampling probe
4.8703 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.8703 	EXP 	experience sampling probe
4.8869 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.8869 	EXP 	experience sampling probe
4.9036 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.9036 	EXP 	experience sampling probe
4.9204 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.9204 	EXP 	experience sampling probe
4.9372 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.9372 	EXP 	experience sampling probe
4.9537 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.9537 	EXP 	experience sampling probe
4.9704 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.9704 	EXP 	experience sampling probe
4.9871 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
4.9871 	EXP 	experience sampling probe
5.0037 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.0037 	EXP 	experience sampling probe
5.0203 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.0203 	EXP 	experience sampling probe
5.0370 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.0370 	EXP 	experience sampling probe
5.0537 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.0537 	EXP 	experience sampling probe
5.0700 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.0700 	EXP 	experience sampling probe
5.0762 	DATA 	Keypress: 5
5.0869 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.0869 	EXP 	experience sampling probe
5.1036 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.1036 	EXP 	experience sampling probe
5.1204 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.1204 	EXP 	experience sampling probe
5.1369 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.1369 	EXP 	experience sampling probe
5.1538 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.1538 	EXP 	experience sampling probe
5.1703 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.1703 	EXP 	experience sampling probe
5.1871 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.1871 	EXP 	experience sampling probe
5.2039 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.2039 	EXP 	experience sampling probe
5.2205 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.2205 	EXP 	experience sampling probe
5.2370 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.2370 	EXP 	experience sampling probe
5.2538 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.2538 	EXP 	experience sampling probe
5.2702 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.2702 	EXP 	experience sampling probe
5.2872 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.2872 	EXP 	experience sampling probe
5.3038 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.3038 	EXP 	experience sampling probe
5.3205 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.3205 	EXP 	experience sampling probe
5.3372 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.3372 	EXP 	experience sampling probe
5.3536 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.3536 	EXP 	experience sampling probe
5.3706 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.3706 	EXP 	experience sampling probe
5.3870 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.3870 	EXP 	experience sampling probe
5.4038 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.4038 	EXP 	experience sampling probe
5.4203 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.4203 	EXP 	experience sampling probe
5.4371 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.4371 	EXP 	experience sampling probe
5.4539 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.4539 	EXP 	experience sampling probe
5.4707 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.4707 	EXP 	experience sampling probe
5.4872 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.4872 	EXP 	experience sampling probe
5.5039 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.5039 	EXP 	experience sampling probe
5.5204 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.5204 	EXP 	experience sampling probe
5.5370 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.5370 	EXP 	experience sampling probe
5.5530 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.5530 	EXP 	experience sampling probe
5.5695 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.5695 	EXP 	experience sampling probe
5.5879 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.5879 	EXP 	experience sampling probe
5.6005 	DATA 	Keypress: 4
5.6044 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.6044 	EXP 	experience sampling probe
5.6205 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.6205 	EXP 	experience sampling probe
5.6371 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.6371 	EXP 	experience sampling probe
5.6539 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.6539 	EXP 	experience sampling probe
5.6705 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.6705 	EXP 	experience sampling probe
5.6870 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.6870 	EXP 	experience sampling probe
5.7040 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.7040 	EXP 	experience sampling probe
5.7206 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.7206 	EXP 	experience sampling probe
5.7372 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.7372 	EXP 	experience sampling probe
5.7539 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.7539 	EXP 	experience sampling probe
5.7703 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.7703 	EXP 	experience sampling probe
5.7872 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.7872 	EXP 	experience sampling probe
5.8035 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.8035 	EXP 	experience sampling probe
5.8207 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.8207 	EXP 	experience sampling probe
5.8373 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.8373 	EXP 	experience sampling probe
5.8537 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.8537 	EXP 	experience sampling probe
5.8701 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.8701 	EXP 	experience sampling probe
5.8872 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.8872 	EXP 	experience sampling probe
5.9037 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.9037 	EXP 	experience sampling probe
5.9205 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.9205 	EXP 	experience sampling probe
5.9372 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.9372 	EXP 	experience sampling probe
5.9539 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.9539 	EXP 	experience sampling probe
5.9703 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.9703 	EXP 	experience sampling probe
5.9873 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
5.9873 	EXP 	experience sampling probe
6.0039 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.0039 	EXP 	experience sampling probe
6.0204 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.0204 	EXP 	experience sampling probe
6.0371 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.0371 	EXP 	experience sampling probe
6.0537 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.0537 	EXP 	experience sampling probe
6.0705 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.0705 	EXP 	experience sampling probe
6.0871 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.0871 	EXP 	experience sampling probe
6.1038 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.1038 	EXP 	experience sampling probe
6.1204 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.1204 	EXP 	experience sampling probe
6.1373 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.1373 	EXP 	experience sampling probe
6.1538 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.1538 	EXP 	experience sampling probe
6.1703 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.1703 	EXP 	experience sampling probe
6.1872 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.1872 	EXP 	experience sampling probe
6.2041 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.2041 	EXP 	experience sampling probe
6.2206 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.2206 	EXP 	experience sampling probe
6.2370 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.2370 	EXP 	experience sampling probe
6.2539 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.2539 	EXP 	experience sampling probe
6.2705 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.2705 	EXP 	experience sampling probe
6.2871 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.2871 	EXP 	experience sampling probe
6.3038 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.3038 	EXP 	experience sampling probe
6.3205 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.3205 	EXP 	experience sampling probe
6.3371 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.3371 	EXP 	experience sampling probe
6.3539 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.3539 	EXP 	experience sampling probe
6.3705 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.3705 	EXP 	experience sampling probe
6.3872 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.3872 	EXP 	experience sampling probe
6.4040 	EXP 	unnamed TextStim: text = 'My thoughts were distracting me from what I was doing.'
6.4040 	EXP 	experience sampling probe
