region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
18,19051.5703121514,19365.7254026928,19482.6725863604,20282.7337054159,21543.5993476992,23163.5606451486,24469.021609713,25105.9948187122,24595.2171357432,23579.2817100812,22824.7006165908,22451.697600088,22405.6077525149,22141.1556583389,21357.3474860619
19,17014.0366510677,16652.5521551779,16565.5221695855,17156.25682745,18099.1390849205,19019.4712576718,19737.8099938407,20251.3900651046,19986.5361437058,19486.6402425346,18997.8444407499,18677.6144581433,18581.0024020009,18289.4809833003,17527.2219995409
20,18402.8546138585,17604.4680516457,16931.0813932083,16967.4908474825,17518.041107278,18210.0774255443,19004.3790842451,19781.5785974148,19603.2803413053,19439.2556941813,19448.962824892,19519.8435038834,19552.748395056,19286.4527264808,18700.8564370132
21,16547.8947846841,16394.3645705489,15986.7195953091,15984.6920363269,16179.9588592616,16700.1674649073,17598.1944910428,18296.0835396753,17944.2720669366,17383.2580484687,16968.2854274898,16822.9352742361,16903.7163043102,16749.645663526,16228.5225696046
22,16332.881764498,15728.2801666723,15458.1636993548,15754.5412223087,16410.6118484094,17176.688910257,17694.9916519563,18027.2376732965,17805.2166654716,17412.6689061952,17061.1694858946,16910.5376863216,16878.9465561908,16804.0539508058,16468.1073927035
23,18563.3158303061,18280.3716670473,17711.7979506728,17789.0209115801,18558.3457753283,19949.9557058323,21433.3951052111,22543.3321822903,21709.3092477389,20940.657666907,20738.6351831917,20739.127228798,20689.8163488506,20481.9084992281,19862.9107758295
24,18573.7994870054,18280.7148955707,17913.9873914083,18325.5971718269,19199.9877752563,20533.1099220978,21504.7220879832,21977.3728108787,21661.962574681,20999.1155517916,20233.7728170717,19595.799542068,19285.9335699989,19254.6759921911,18603.5493856834
25,15969.6220240897,15686.4497368855,15708.9331576241,16211.8579583206,16917.7079877681,17705.634675335,18332.7264627405,18623.9381815881,18404.9856952836,17984.0743801255,17561.1944240177,17361.8847822195,17541.6596966324,17588.4575750137,17043.3938677949
26,18250.434650782,18105.4336683607,17804.2964417713,18332.9706285083,19558.6216597291,21042.7745917834,22238.8949707162,22993.3402263197,22425.8327472718,21506.9502738511,20949.7241270616,20596.1101753003,20403.8679965354,20299.1856620128,19885.0587559127
27,16740.236665136,16425.6924183615,16187.7415346041,16572.9240180382,17488.5507564726,18593.8576338268,19492.5066008173,19913.6911162476,19566.7966902951,18960.9949184164,18334.4507344274,17841.0449039298,17528.2461968782,17515.6037242277,17114.963339109
28,16286.3041902013,15685.4186756297,15419.2963225724,15761.2803840025,16479.6361640503,17439.8621076651,18151.4524795174,18493.3775294653,18326.0370673848,17887.70944867,17365.6428788943,17059.9443401874,17147.6728222512,17201.8232570994,16855.1760620271
29,16381.6311166999,15966.4893762257,15801.2277918674,16264.2712729343,17035.5622840096,17962.3546604009,18852.4810808702,19193.0811016209,18915.3602528397,18430.6111063988,17933.7368019756,17611.2057353199,17644.2878949009,17793.8423380489,17311.6466548634
30,17138.0683544524,16471.8672292523,15966.68551655,16083.0486088516,16673.8415520421,17547.8752558073,18544.2943407524,19191.0658353042,18927.7415199426,18660.9494908068,18448.0385381954,18260.4744610968,18096.0067900711,17820.2451587982,17414.4605953437
31,16552.4945074308,16770.7717563698,16481.6923876729,16826.1771397426,17753.8021932464,18793.5741895983,19717.1037587295,20170.3639956433,19720.1200061607,18819.8142860571,18117.1210965424,17567.9372106828,17291.2850591836,17425.3767436084,17024.6123895122
32,19331.5059692525,19019.0341931313,18744.2170803982,19069.0224213429,20066.4607990701,21724.6442910977,23340.6512166405,24439.1666075586,23588.4921281952,22559.3720981451,22103.0033316301,21799.7287942405,21613.29380962,21185.1789176302,20113.5817952855
33,17399.1219195088,17354.8171716794,17406.0632799445,18264.6275538435,19535.6220869509,20951.3050790203,21923.5259017913,22395.1239741262,22110.4782413911,21278.2694270368,20511.9079231922,20037.6314142692,19923.0729899436,19806.331370344,19004.6181508131
34,18843.2217281499,18415.6067491261,17827.295597782,18277.1811797214,19322.2733554145,20526.7319852006,21427.6899138378,22107.6161838838,21630.5272354578,20984.7855025319,20556.1813348803,20284.2950019233,20313.2510929075,20438.0022455189,19936.2873379667
35,14703.101401215,14494.9754185886,14477.1326512859,14933.9292599785,15606.4930164067,16261.655748999,16687.5746734415,16880.3461090336,16693.6256287985,16324.6876121254,16018.0514198078,15817.9349103095,15954.6448006211,16205.5524764279,15717.0313580928
